path1, path2
46122, 139691
102010, 127569
139859, 147883
8452, 79876
85119, 79148
5737, 110114
46087, 113099
62155, 58300
9191, 107100
132463, 132434
111768, 71773
72141, 44506
3981, 145393
132146, 68451
149304, 131748
38419, 95705
97795, 59412
61635, 36747
107466, 38308
79230, 10980
44581, 98537
7294, 10659
128005, 111995
140306, 50457
132727, 116976
52441, 45432
47822, 54954
148855, 90210
5238, 71471
5600, 94646
141666, 149257
61278, 118516
63564, 141038
4382, 16579
84762, 8724
32283, 89086
9667, 39492
26402, 12273
89379, 30268
79571, 48332
121526, 131128
4726, 29980
46959, 109861
30277, 54420
28259, 42992
6023, 19272
148726, 28663
84646, 87280
128551, 12672
98435, 20393
65668, 97788
88941, 117317
87526, 99551
26849, 80359
9801, 38586
57392, 127611
55188, 5140
113440, 18791
104143, 87644
130571, 75815
113972, 104839
60111, 29360
18824, 2914
129238, 89176
2248, 82541
9781, 51532
56455, 145024
43603, 138505
141456, 10634
18645, 95655
87748, 106273
74780, 16355
60079, 24628
120716, 78934
65465, 149837
11912, 52821
89210, 21922
100416, 29450
128217, 24805
88592, 37907
54873, 68791
56972, 25797
77552, 68873
67642, 142147
2983, 79930
39713, 632
81165, 132425
59533, 71031
100205, 100241
59595, 72646
92834, 75522
65218, 73841
88670, 51666
113872, 148662
3548, 63354
122623, 12099
86264, 135069
27892, 124701
149399, 96304
60429, 82517
97928, 111924
2308, 73217
67529, 4674
74380, 90424
47719, 57037
57258, 137485
45915, 104073
102078, 32915
53235, 117581
148373, 103839
95319, 25354
1953, 34978
83190, 33771
27144, 19312
55094, 69472
100027, 116512
139560, 77952
56973, 80499
2237, 21978
126091, 149297
73288, 80260
4242, 87654
83124, 68709
21738, 77597
86634, 74480
73697, 11332
123395, 65233
38828, 149803
67343, 52513
97345, 91383
108787, 92777
64732, 25175
35796, 47307
124463, 13557
107911, 25998
7538, 79647
130477, 51390
48425, 141315
58820, 50104
53864, 106709
42009, 122221
63117, 42054
21253, 135561
74518, 127865
66380, 55499
138293, 35191
53867, 135414
11656, 41039
122429, 122131
67463, 44528
111860, 7109
26555, 67272
42863, 67681
139147, 59385
5073, 7056
127779, 56212
859, 27121
15986, 110680
33437, 99503
1510, 2144
69565, 41157
104979, 53029
41951, 100908
117866, 84629
136071, 31327
49373, 113969
65920, 78913
121131, 80005
7298, 100833
13646, 16746
134880, 95984
90954, 92238
59794, 93745
84697, 125682
65812, 84680
36127, 112640
62043, 55471
108696, 73378
28579, 66876
102396, 105376
138601, 44988
142773, 25231
92347, 67522
1152, 1528
1822, 86981
129487, 35103
124983, 33475
50295, 80268
40428, 137118
78581, 91334
93241, 83289
141255, 26861
6043, 39261
88289, 52576
86005, 122724
118451, 49734
32088, 143018
60583, 58990
3306, 55939
34124, 1254
41546, 78339
107096, 143736
18576, 95747
89755, 141109
55856, 67144
112895, 57933
47685, 99575
88042, 113512
95651, 122741
38624, 53952
99518, 74593
88810, 12684
115118, 27602
17670, 81533
16173, 98784
51647, 22483
121099, 6478
148853, 103996
91000, 131387
127757, 22620
23845, 44458
4837, 91919
75416, 18792
17769, 55709
141817, 142578
93351, 78388
45949, 28774
63595, 88377
40865, 59454
24709, 52341
119148, 126617
38209, 8191
144089, 112010
29517, 24662
13879, 122735
131705, 141823
42689, 25949
103705, 557
120828, 80333
148423, 61921
133275, 54749
79101, 129879
7916, 59733
1311, 4364
71775, 144021
75477, 127200
121259, 41999
138290, 73850
131578, 147217
20158, 29967
139846, 94566
92185, 121840
26343, 90116
29038, 15224
79299, 67180
16654, 45569
27581, 101002
63019, 7080
135682, 60671
42032, 55694
142156, 120106
102100, 54234
67982, 35411
35252, 70721
34834, 100392
80668, 134495
69487, 64885
33173, 94597
149477, 37615
127312, 132395
104363, 7134
140285, 130631
8607, 29114
78188, 21629
31027, 3136
116328, 50046
99914, 92841
87092, 115528
14940, 135209
64430, 141417
38147, 109458
140101, 69198
3574, 148068
87973, 112960
105179, 40423
70992, 146332
82518, 1831
45519, 109809
131410, 28200
84110, 126367
1333, 30925
146428, 117131
55009, 78226
29249, 104040
71523, 115267
38162, 28821
46080, 10454
98652, 126378
32844, 10653
68118, 8443
58622, 31731
121920, 147607
25780, 63794
50815, 120511
57455, 116271
38796, 90136
42377, 120880
27701, 81446
51014, 44889
96538, 31770
59714, 12247
118574, 106748
122302, 107657
105143, 32684
21905, 122933
108125, 30328
123161, 131764
71191, 35694
128957, 19805
93914, 3820
93238, 112619
41388, 127765
121392, 66744
112161, 66476
30342, 126653
113303, 129342
116542, 90704
18485, 133631
116151, 93454
122773, 12451
148153, 111804
68937, 50687
143708, 31783
87158, 69769
148658, 114031
32315, 102142
38421, 132810
81915, 80781
36688, 10439
95272, 10226
145000, 78341
20471, 136053
49837, 123687
45007, 109741
102564, 131957
20347, 66182
108324, 103757
17918, 35539
56320, 93591
67897, 117664
22556, 135836
18198, 86099
42223, 51694
67006, 127943
2348, 19128
54747, 34477
110853, 126666
91709, 142788
5618, 105488
8502, 88167
57399, 143875
53970, 42957
43852, 89182
130925, 164
142983, 142777
76986, 32124
137372, 77859
109246, 133324
75814, 46936
141198, 50723
94047, 54782
16836, 66295
2006, 104827
114264, 104090
90149, 132974
104370, 106228
126050, 139016
85595, 93863
77796, 63154
45616, 19880
6597, 53162
76626, 104394
51813, 35006
149054, 144082
57660, 38061
99688, 80909
9892, 100862
80501, 41899
42060, 9874
36410, 91960
27746, 36913
86448, 2513
13552, 66884
62436, 149261
145635, 130294
118841, 108957
146188, 126310
102196, 26733
99395, 13777
96060, 76115
37055, 80674
81871, 142586
72520, 136402
96301, 70386
65726, 32185
54046, 94505
68509, 80815
122449, 128115
129125, 2391
10165, 76098
74912, 130638
30798, 141221
149751, 83926
10917, 38310
25664, 61067
101166, 141891
45771, 2378
9133, 80830
28377, 133092
17407, 26684
70493, 97268
51403, 31440
36195, 2200
115504, 103391
58911, 65827
62434, 46971
140344, 98542
121786, 85474
51310, 61984
138557, 39312
50888, 133983
85551, 123829
135569, 68773
18826, 73234
90074, 17475
5488, 90770
145144, 146766
20819, 128595
114876, 142921
26000, 65008
73275, 87502
46548, 64022
124746, 63141
38433, 42024
87486, 36529
30759, 18507
126791, 44382
67494, 146212
35616, 125747
50629, 70988
18655, 22014
140207, 83621
36968, 90337
24477, 57860
137544, 56530
41730, 57123
88031, 139141
143310, 55934
54847, 40233
127764, 89462
6876, 46744
14557, 70367
63844, 13478
55576, 89823
41395, 102836
42176, 61949
63853, 17140
417, 141626
49976, 43538
108770, 90192
65178, 13886
142240, 117501
86140, 39801
136161, 10192
78408, 128939
72957, 27841
41018, 51777
88279, 81455
84693, 129785
129519, 68056
27, 127798
44483, 63479
73260, 39095
147891, 99396
100806, 73380
80906, 15731
35315, 65936
53700, 77811
128171, 46723
92818, 59323
136099, 149245
117937, 5963
58376, 2636
143011, 27923
21688, 56694
58862, 79205
113063, 48494
89510, 61714
48209, 115925
135019, 146914
84870, 103724
131322, 45190
54495, 116483
784, 115585
82917, 19318
20085, 17896
30431, 13441
41074, 56466
112853, 1195
64277, 47016
96595, 79867
39026, 133462
55307, 105465
86347, 31025
108801, 85125
4302, 51348
114026, 91574
44117, 2827
47731, 95370
79019, 109500
40501, 141438
120404, 101094
27252, 137351
124096, 145487
44950, 81122
9764, 88062
22354, 39747
123094, 119824
57518, 138404
104675, 96099
142314, 1929
68420, 118189
43210, 35108
149850, 15492
69556, 123421
122281, 123524
26589, 130071
3844, 138597
108882, 89247
110219, 85617
101365, 53181
112620, 43354
23864, 47944
118684, 15726
54190, 52078
20898, 4465
49172, 22866
103881, 111957
103554, 80713
115675, 104703
83783, 104337
30644, 76434
78435, 56861
2893, 66314
62282, 78702
52803, 24488
60994, 30261
88217, 28480
87830, 26310
122367, 59053
124171, 29732
113236, 58543
69881, 144779
98727, 83585
116309, 98782
56411, 93015
131574, 128906
106913, 41627
3036, 80576
107048, 18850
50816, 15009
106419, 51412
3083, 129523
74134, 92175
62644, 99408
88229, 35517
51571, 122259
98554, 113697
27719, 75472
82570, 84275
41309, 81899
100959, 7892
99342, 18377
121620, 11295
95659, 51608
51234, 140418
66738, 86138
105191, 103154
141295, 14058
17422, 50497
86201, 23229
48758, 99363
60064, 92599
59112, 105403
132616, 72924
43552, 72527
54630, 135672
3829, 121812
127284, 132894
9104, 1610
125311, 64590
132174, 85377
63730, 149425
143257, 126355
21536, 115352
107260, 10570
79366, 13632
104755, 103632
68652, 127165
1566, 32457
10663, 90378
110004, 112214
843, 126559
2971, 3747
22157, 120423
65094, 33893
46738, 26068
77282, 98846
101276, 91309
101970, 57535
7364, 88798
60745, 25204
108601, 38119
35527, 6127
146455, 35368
36341, 70037
129354, 118362
149141, 80206
120149, 24882
27255, 71518
67340, 110275
91735, 98169
70867, 21033
79444, 120121
120455, 16343
128070, 34074
79320, 121937
26893, 128690
49656, 102636
125765, 22274
114489, 53996
61363, 34886
95631, 116898
4832, 3212
82309, 31213
82805, 3511
101393, 50924
145370, 81448
73030, 90922
56643, 132967
84540, 17607
129801, 54948
57496, 2584
89191, 38519
3188, 24590
23183, 103794
144114, 36173
11431, 109669
93761, 124538
8282, 12801
1936, 13491
59602, 19270
25384, 50652
33280, 63381
41210, 27788
107429, 80847
1910, 6694
80133, 17847
9312, 45571
41844, 59217
71554, 106354
140069, 13205
29051, 43961
146798, 60924
107883, 135345
136972, 47216
17114, 34020
93179, 35628
124605, 80851
10147, 121643
23074, 5965
62570, 119678
92644, 112007
77135, 129882
68653, 4491
138636, 26563
88108, 82177
90219, 45322
61930, 63549
123671, 95277
37735, 121989
116545, 60890
76042, 18142
56137, 45434
61438, 39979
93448, 127925
94563, 75997
94659, 21002
39978, 108643
138114, 145991
22595, 115988
34366, 132034
24059, 25024
117825, 95617
98518, 46616
28395, 6808
114583, 142748
115733, 68357
117829, 51050
142376, 117530
80677, 145382
32535, 139525
51640, 47200
8912, 67376
106640, 3335
115343, 16304
9445, 69511
96250, 40341
141420, 124354
61222, 92230
89019, 16781
94989, 42001
99255, 48261
19699, 52542
113267, 14676
42557, 51077
28024, 11812
93672, 8701
127331, 139479
20412, 108208
57302, 62247
142949, 126914
66130, 149558
109400, 44580
82221, 102726
134219, 118138
12012, 118648
105388, 77243
68427, 126754
141560, 112531
53212, 42097
108603, 103653
128307, 29332
7842, 40464
53366, 116454
3445, 122117
43505, 88880
110916, 7591
130481, 38532
46444, 31601
37086, 100498
101419, 8073
32009, 138768
84898, 24456
42014, 803
131165, 12576
51839, 63813
141354, 147907
140434, 130849
2395, 13189
133855, 127310
24415, 116469
46471, 8468
101883, 138971
14520, 9184
69630, 79813
3789, 131448
120301, 88002
112924, 44181
123026, 118582
50522, 21692
148718, 45776
66753, 142901
109571, 103610
131547, 35468
87319, 82112
73718, 80128
103713, 43188
4799, 143277
114090, 24166
52188, 113040
133898, 106084
94288, 61996
86390, 26983
146503, 29115
147552, 147499
124119, 142024
42422, 136800
17152, 145702
119260, 98586
144815, 130770
10264, 77853
44846, 128894
123919, 59524
57873, 69567
98180, 15747
73756, 12486
20673, 28014
74153, 142958
98910, 57533
95656, 87635
134447, 66100
130069, 132411
57082, 102758
60843, 77570
145163, 87066
87261, 72462
28783, 16097
136248, 94061
71670, 124178
27404, 77446
21085, 66062
30504, 56648
20659, 50911
27695, 69730
13643, 71840
107508, 125698
110328, 101327
104297, 17494
133143, 141036
21012, 69465
8490, 41178
26708, 24380
77338, 97645
39744, 76258
50366, 15649
27770, 126495
77592, 93916
1799, 148622
112123, 47176
37120, 74939
144423, 94816
135837, 77275
43444, 69512
73870, 128190
63921, 55490
86477, 71532
97648, 73583
83756, 49229
114755, 49707
69401, 18165
144425, 59443
138874, 59665
22375, 144399
148158, 133196
77892, 8588
69361, 50755
54000, 19654
6905, 106880
62171, 110652
124030, 74781
97109, 148469
78797, 66771
147600, 140864
40697, 65300
13486, 70345
51998, 84918
6502, 37473
44541, 110267
77072, 23889
66826, 12472
15037, 138625
70809, 47878
9998, 130872
125278, 15228
77823, 35768
4457, 139118
82774, 132670
72127, 70114
71308, 109301
52017, 111753
94559, 100164
133467, 70983
115260, 128488
63991, 44071
91024, 102638
125250, 119266
93395, 14748
40646, 138939
1920, 89766
144838, 4357
95105, 3638
35004, 9601
45273, 47860
141966, 16563
72774, 118707
140708, 50437
131963, 22205
25221, 147911
7829, 46021
18998, 27868
55476, 130590
141743, 58822
108911, 132327
1147, 63077
19211, 37144
8322, 66942
99355, 91643
42489, 75304
49774, 147838
97611, 94479
149120, 50495
114879, 2299
123218, 12450
50356, 132150
63667, 16629
99938, 75289
65789, 98423
70305, 50763
81468, 81716
110674, 120991
80835, 123665
85851, 47498
47976, 110894
94089, 56256
88357, 52245
84825, 40476
112525, 102522
95638, 148244
109561, 137818
122145, 36100
19791, 85919
53644, 28077
19562, 84376
51517, 117051
40336, 53024
127999, 51736
92781, 90305
31204, 46199
108978, 41463
100294, 82480
135595, 14949
27781, 87567
89303, 93478
61900, 87743
130634, 68450
125791, 58644
25318, 147909
143938, 22514
54470, 121807
101441, 144965
57774, 65267
90246, 8
123363, 50976
16537, 137030
24944, 127287
37520, 10641
67395, 124427
104805, 79159
55548, 45271
63797, 61990
142647, 119016
127844, 34580
79518, 41800
106633, 126208
87139, 33446
66505, 32393
3628, 107890
16582, 105491
105888, 122009
123656, 66752
123443, 130529
132035, 110151
917, 40560
12729, 3436
4532, 99097
141449, 15318
135252, 127045
68200, 126366
126488, 19962
137245, 140883
69963, 86415
124478, 145949
2728, 46612
118773, 4097
52472, 96695
9846, 132724
752, 18782
139037, 127741
87451, 1989
77043, 65970
135769, 38792
15132, 67366
106457, 80814
115447, 60784
13270, 44737
141207, 137932
33145, 29327
145530, 108640
89444, 106524
56780, 27360
103255, 107460
70883, 28399
44763, 119468
90831, 92433
85497, 30291
139076, 15653
89309, 146851
137532, 120742
125307, 143871
120431, 124767
111134, 75391
105817, 35049
39523, 113891
70963, 25515
146005, 101396
118757, 26585
67123, 125673
43498, 48379
66428, 138729
87447, 123513
88210, 131552
101010, 145780
143853, 75727
75770, 84151
120598, 121349
71595, 120377
116657, 169
36666, 1968
7284, 22905
76593, 66083
133061, 93945
130683, 73891
62939, 25142
29880, 61580
55258, 139095
61113, 138384
119301, 134139
122377, 21810
58617, 18212
123, 116917
19136, 114369
93503, 45995
90596, 39432
83018, 97851
32626, 35733
128202, 118870
125947, 95028
32768, 44905
134093, 67469
67140, 92907
108543, 140701
80396, 117813
88343, 49509
63658, 48109
144352, 89228
9971, 12960
109968, 12413
89761, 18143
118414, 28584
89637, 24180
8335, 11548
61511, 73416
145242, 48228
71363, 125260
75741, 48912
66816, 130181
91700, 50547
1533, 81989
86733, 6714
1943, 97566
12653, 11108
132485, 49039
87042, 77778
106862, 107736
92171, 116961
103747, 38319
122373, 68448
13295, 3479
80153, 47104
11292, 68633
117195, 84030
60035, 43999
102620, 107273
145004, 86606
82556, 141836
60591, 98753
144508, 50138
103851, 3076
97531, 96085
16952, 126880
42435, 56129
126299, 4983
70431, 99831
82409, 4874
17887, 28291
13142, 75568
83771, 7702
61619, 86300
38846, 4583
53526, 58264
144055, 100142
31355, 28804
94107, 46799
145471, 85362
127302, 27657
60351, 55016
69331, 139421
50122, 127478
101052, 1530
88334, 1549
140396, 43805
34172, 79089
146507, 25269
31518, 14953
14998, 144293
141339, 85649
87154, 61302
81004, 6763
2953, 18045
38802, 34335
116326, 5331
9238, 12123
102848, 38948
143586, 140756
41675, 103678
60002, 124980
14825, 100096
125943, 21599
113182, 113538
52406, 69841
24411, 88953
32460, 139728
122472, 38455
133942, 78804
96389, 146589
73460, 72871
3106, 61969
90531, 56118
70607, 3449
88754, 42899
70251, 91124
121497, 99852
110937, 77247
75958, 45026
91659, 39462
59813, 71204
105982, 86575
134182, 114918
106281, 9386
66546, 47766
26853, 19463
68367, 60710
24875, 100610
56029, 21553
100541, 113092
104849, 37470
27948, 110452
111456, 48970
45046, 138639
52393, 115707
80267, 109393
146648, 109028
16143, 55439
11446, 146641
85498, 64580
141241, 89104
69666, 75430
117609, 689
130010, 58785
60198, 37966
80421, 102360
41275, 86800
86123, 100687
20314, 106485
46329, 35298
43715, 58382
63221, 67952
78573, 126518
15022, 104069
44120, 45329
29170, 54411
75237, 75974
142698, 53984
41850, 92269
80537, 97389
65227, 113637
119328, 7889
16015, 19904
74632, 18572
96006, 75030
60489, 46940
40449, 30029
69948, 86465
106554, 69162
126448, 6611
146896, 89776
6134, 144716
106641, 25665
19385, 104796
16434, 144486
124310, 60923
118032, 139035
139863, 104213
27423, 129661
10276, 51146
83461, 69970
27908, 122352
34576, 96008
10384, 36457
112239, 82007
5095, 18282
72110, 76065
13102, 73879
46712, 53692
133592, 30387
39958, 101091
86607, 52908
18950, 23403
10789, 14004
104503, 69986
45184, 60058
119502, 81870
144633, 18836
35732, 56927
129558, 70298
137892, 145800
140963, 17187
84350, 92080
32845, 44930
12731, 81358
15491, 43995
46756, 114847
53414, 16344
19296, 147527
80653, 131317
63837, 23687
136831, 107854
80055, 114455
88618, 39650
128405, 52338
137376, 20975
94278, 130932
44291, 88832
135109, 133020
19768, 59038
69313, 95671
34524, 32397
134481, 116163
51815, 56524
73254, 126753
78589, 15074
118903, 147516
480, 114168
148884, 49266
12708, 111676
86693, 124166
56230, 94265
68987, 142559
17093, 108928
28648, 102869
100840, 126085
119509, 58705
125668, 11875
69093, 140492
53681, 23055
66997, 116069
9723, 123305
1251, 49117
36144, 112602
32184, 52575
82584, 113098
23130, 88404
45950, 43436
135649, 67165
80246, 121630
44288, 79566
58868, 9258
106663, 36133
100141, 99599
52796, 37559
138014, 63450
15529, 67910
67066, 73655
5576, 72072
135851, 16594
23272, 79556
46265, 52889
1830, 27055
95215, 6371
27871, 19397
54817, 42196
56719, 147496
96296, 12611
49244, 100233
91190, 112622
72981, 9090
103712, 77066
124940, 24177
133587, 65960
124175, 64634
3496, 8896
81108, 27981
30381, 449
101148, 48935
116577, 11811
60448, 10368
112079, 14446
104540, 63505
15273, 26356
32442, 24074
51757, 24463
45726, 37987
5433, 56471
133938, 59253
80445, 144979
129437, 16480
24190, 67829
121291, 92929
5917, 95516
57114, 77703
74830, 145027
123704, 60267
116684, 38945
125338, 127718
57214, 149869
86310, 14263
7337, 23951
114010, 145880
37476, 68052
68059, 112657
86033, 141547
68808, 58005
129082, 89242
124021, 53559
131292, 6692
126047, 73314
14831, 7935
